price,property_tax,insurance,beds,baths,sqft,lot_size,basement,property_type,popular,recession,property_age
279900,358,92,3,2,1444,9147,0,Bunglow,0,1,41
385000,277,96,3,2,1446,0,0,Condo,0,1,46
330000,244,74,3,2,1452,0,1,Condo,0,0,39
360000,299,91,3,2,1452,1760,1,Bunglow,0,0,33
455000,389,118,3,2,1452,1540,1,Condo,0,0,34
324000,325,99,3,2,1452,2535,1,Condo,0,0,23
350000,349,89,3,2,1452,1742,1,Condo,0,0,10
400000,348,106,3,2,1456,1500,1,Condo,0,0,21
262000,308,87,3,2,1459,52707,0,Bunglow,0,1,37
475000,467,142,3,2,1468,10175,1,Bunglow,0,0,61
420000,504,153,3,2,1475,9334,1,Bunglow,0,0,60
467000,450,137,3,2,1483,0,1,Condo,0,1,7
440000,307,93,3,2,1484,1825,1,Condo,0,0,19
309900,323,98,3,2,1496,2378,1,Condo,0,1,32
444000,295,90,3,2,1496,1542,1,Condo,0,0,24
345000,327,99,3,2,1501,1542,1,Condo,0,0,27
400000,368,112,3,2,1503,10254,1,Bunglow,0,1,60
223500,255,84,3,2,1506,0,0,Condo,0,0,28
341500,409,124,3,2,1508,9827,1,Bunglow,0,0,56
306000,251,83,3,2,1510,0,0,Condo,0,1,38
438950,385,117,3,2,1512,2613,1,Condo,0,0,29
340000,286,87,3,2,1514,0,1,Condo,0,0,11
260000,257,78,3,2,1518,0,1,Condo,0,1,19
415000,352,107,3,2,1522,1760,1,Condo,0,0,25
345000,317,96,3,2,1524,0,1,Condo,0,1,6
320000,360,109,3,2,1532,1812,1,Condo,0,0,36
399900,409,124,3,2,1534,10023,1,Bunglow,0,0,50
228000,269,69,3,2,1540,1742,0,Condo,0,1,38
239000,266,68,3,2,1540,1742,0,Condo,0,1,37
310000,307,87,3,2,1541,87991,1,Bunglow,0,1,35
415000,430,131,3,2,1544,1964,1,Condo,0,1,15
385000,359,109,3,2,1546,1600,1,Condo,0,0,16
325000,433,132,3,2,1548,16988,1,Bunglow,0,0,57
245000,635,184,3,2,1550,13939,1,Bunglow,0,0,63
324999,284,86,3,2,1554,3767,1,Condo,0,0,60
469335,524,159,3,2,1556,1742,1,Condo,0,0,18
607000,562,171,3,2,1560,20908,1,Bunglow,0,0,57
460000,397,121,3,2,1564,9282,1,Bunglow,0,0,28
381000,360,110,3,2,1574,0,1,Condo,0,0,20
305000,228,64,3,2,1575,1759,1,Condo,0,0,24
272500,438,133,3,2,1582,10890,1,Bunglow,0,0,44
395000,426,129,3,2,1586,13068,1,Bunglow,0,1,41
450000,397,102,3,2,1590,11325,1,Bunglow,0,0,20
300000,307,93,3,2,1593,0,1,Condo,0,0,18
243000,409,125,3,2,1594,1594,1,Condo,0,0,0
449835,344,104,3,2,1600,2561,1,Condo,0,0,14
214000,425,129,3,2,1600,1846,1,Condo,0,0,1
290889,294,83,3,2,1600,1720,1,Condo,0,1,0
212000,367,72,3,2,1614,7013,1,Bunglow,0,1,49
384900,259,73,3,2,1614,2688,1,Condo,0,0,13
428002,324,98,3,2,1620,0,1,Condo,0,0,0
540000,344,104,3,2,1621,1120,1,Condo,0,0,0
422000,377,114,3,2,1624,1057,1,Condo,0,1,9
218000,307,93,3,2,1625,1595,1,Condo,0,0,29
289990,286,73,3,2,1629,0,0,Condo,0,0,0
355000,373,96,3,2,1632,1742,1,Condo,0,0,16
499900,469,156,3,2,1636,2178,0,Condo,0,0,5
265000,368,94,3,2,1637,6969,0,Bunglow,0,0,21
365000,326,99,3,2,1638,0,1,Condo,0,1,26
209900,325,83,3,2,1640,1742,1,Condo,0,0,18
347903,319,97,3,2,1640,1400,1,Condo,0,0,0
297000,352,107,3,2,1650,10800,1,Bunglow,0,0,54
600000,520,158,3,2,1654,8102,1,Bunglow,0,0,67
450000,409,124,3,2,1661,1575,1,Bunglow,0,0,28
395000,340,103,3,2,1661,3057,1,Condo,0,0,26
232600,286,73,3,2,1662,2614,0,Condo,0,1,40
550000,541,165,3,2,1672,1734,1,Condo,0,0,24
255000,300,85,3,2,1672,1803,1,Condo,0,1,6
407200,327,99,3,2,1674,1842,1,Condo,0,0,12
485000,418,127,3,2,1682,9456,1,Bunglow,0,1,48
226000,300,77,3,2,1682,1742,1,Condo,0,0,18
395000,290,82,3,2,1682,1808,1,Condo,0,0,1
389990,286,81,3,2,1686,2047,1,Condo,0,0,0
489000,426,129,3,2,1691,13939,1,Bunglow,0,1,26
247640,434,132,3,2,1692,1598,1,Condo,0,0,0
525000,352,107,3,2,1695,0,1,Condo,0,0,24
525000,471,163,3,2,1696,5675,1,Bunglow,0,1,71
271900,290,88,3,2,1705,0,1,Condo,0,0,29
679370,594,181,3,2,1706,1173,1,Condo,0,1,0
360000,377,114,3,2,1708,1899,1,Condo,0,1,6
600000,630,218,3,2,1710,0,1,Condo,0,0,32
215570,400,122,3,2,1722,1977,1,Condo,0,0,23
450000,450,137,3,2,1725,2108,1,Condo,0,0,12
342500,319,97,3,2,1729,15681,1,Bunglow,0,1,48
566700,526,174,3,2,1734,5519,1,Bunglow,0,1,86
430000,404,123,3,2,1750,1746,1,Condo,0,0,23
319500,337,112,3,2,1752,1981,1,Condo,0,0,6
335655,299,85,3,2,1760,1790,1,Condo,0,0,1
539900,458,139,3,2,1768,2545,1,Condo,0,0,6
529600,392,119,3,2,1770,23086,1,Bunglow,0,0,47
446151,428,142,3,2,1778,1711,1,Bunglow,0,1,17
285810,305,78,3,2,1784,0,0,Condo,0,1,0
457091,337,117,3,2,1786,9270,0,Bunglow,0,1,66
429000,392,119,3,2,1787,2143,1,Condo,0,1,19
214900,334,94,3,2,1793,55756,1,Bunglow,0,0,16
203000,561,195,3,2,1800,6943,1,Bunglow,0,0,49
346000,327,99,3,2,1800,11325,1,Bunglow,0,0,39
630000,594,181,3,2,1806,20037,1,Bunglow,0,0,47
321610,378,107,3,2,1806,1372,1,Condo,0,0,0
399900,354,91,3,2,1810,2178,1,Condo,0,0,17
340000,360,71,3,2,1814,2570,1,Condo,0,0,8
349900,396,102,3,2,1823,41817,1,Bunglow,0,0,54
262000,343,83,3,2,1828,17424,1,Bunglow,0,1,26
365000,319,97,3,2,1833,2143,1,Condo,0,0,29
291000,290,82,3,2,1836,2278,1,Condo,0,1,7
300000,329,84,3,2,1840,2613,1,Condo,0,0,11
345000,327,99,3,2,1842,0,1,Condo,0,0,31
325000,329,84,3,2,1842,5227,1,Condo,0,0,13
290000,367,94,3,2,1848,4792,1,Bunglow,0,1,22
293000,303,92,3,2,1854,9565,1,Bunglow,0,0,49
247000,274,78,3,2,1857,2622,1,Condo,0,1,7
382921,471,143,3,2,1858,2242,1,Condo,0,0,0
643000,551,191,3,2,1862,5344,1,Bunglow,0,1,72
367139,313,80,3,2,1864,0,0,Condo,0,0,0
309000,392,119,3,2,1866,10654,1,Bunglow,0,0,55
446000,401,122,3,2,1875,1540,1,Condo,0,1,32
420000,434,132,3,2,1878,2178,1,Condo,0,0,12
370000,375,124,3,2,1884,1821,1,Bunglow,0,0,4
385000,586,195,3,2,1885,0,0,Condo,0,0,3
450000,390,129,3,2,1900,1140,1,Condo,0,1,12
279900,377,114,3,2,1910,1986,1,Condo,0,0,13
496876,402,103,3,2,1912,1742,1,Condo,0,0,0
339900,352,107,3,2,1918,3057,1,Condo,0,0,15
675000,553,168,3,2,1920,3049,1,Condo,0,0,13
471500,426,129,3,2,1934,1556,1,Condo,0,1,24
565000,464,161,3,2,1936,6098,1,Bunglow,0,0,62
400000,683,237,3,2,1940,14374,1,Bunglow,0,0,49
445000,411,125,3,2,1950,9465,1,Bunglow,0,0,65
526000,482,147,3,2,1984,2141,1,Condo,0,1,10
350000,336,102,3,2,1988,11325,1,Bunglow,0,0,58
474000,392,101,3,2,2008,3484,1,Condo,0,0,3
400000,426,129,3,2,2008,2040,1,Condo,0,0,3
667000,540,179,3,2,2014,6272,1,Bunglow,0,0,58
489000,611,212,3,2,2016,6098,0,Bunglow,0,0,28
400000,378,115,3,2,2017,2561,1,Condo,0,0,11
753000,647,224,3,2,2030,7000,1,Bunglow,0,0,60
548000,545,166,3,2,2036,2000,1,Bunglow,0,1,10
310000,352,100,3,2,2038,43995,0,Bunglow,0,1,36
303000,373,96,3,2,2038,2613,1,Condo,0,0,5
395000,277,78,3,2,2051,7326,1,Bunglow,0,0,22
482500,375,124,3,2,2062,1329,1,Condo,0,1,15
260000,339,87,3,2,2076,2178,1,Condo,0,0,6
270000,278,84,3,2,2079,0,1,Condo,0,0,35
545000,463,141,3,2,2084,12196,1,Bunglow,0,0,63
312000,474,164,3,2,2089,0,1,Condo,0,0,19
344000,296,84,3,2,2097,2966,1,Condo,0,0,1
450000,466,142,3,2,2100,10572,1,Bunglow,0,0,46
320000,300,77,3,2,2100,2178,1,Condo,0,0,14
422500,356,108,3,2,2102,7535,1,Bunglow,0,0,62
365000,413,137,3,2,2106,1950,1,Condo,0,0,21
352500,429,131,3,2,2112,10497,1,Bunglow,0,0,54
615000,537,163,3,2,2112,2953,1,Condo,0,1,13
451675,402,103,3,2,2121,2178,1,Condo,0,0,0
485000,406,134,3,2,2128,2542,1,Bunglow,0,0,23
369000,426,109,3,2,2130,3484,1,Condo,0,0,0
600000,647,224,3,2,2140,7405,0,Bunglow,0,0,18
599900,496,172,3,2,2146,7148,0,Bunglow,0,0,48
699000,515,171,3,2,2155,1781,1,Bunglow,0,0,10
279000,569,173,3,2,2172,2600,1,Condo,0,0,6
590000,554,192,3,2,2201,7448,1,Bunglow,0,0,53
327990,264,74,3,2,2204,2940,1,Condo,0,0,0
261885,237,67,3,2,2215,0,0,Condo,0,0,0
705000,575,191,3,2,2220,6098,1,Bunglow,0,1,56
284857,500,152,3,2,2236,1903,1,Condo,0,0,1
395000,321,91,3,2,2269,3232,1,Condo,0,0,18
304320,317,89,3,2,2296,1981,1,Condo,0,1,0
409900,422,108,3,2,2313,2613,1,Condo,0,0,2
261250,356,108,3,2,2320,21780,1,Bunglow,0,0,56
385000,303,92,3,2,2328,0,1,Condo,0,1,2
359000,299,91,3,2,2328,0,1,Condo,0,1,0
588000,465,154,3,2,2370,0,1,Condo,0,1,1
340000,370,104,3,2,2376,51400,1,Bunglow,0,1,31
250000,245,69,3,2,2384,0,0,Bunglow,0,0,0
646319,778,237,3,2,2392,1568,1,Condo,0,0,0
772890,688,209,3,2,2432,2340,1,Condo,0,1,1
505000,471,143,3,2,2437,1827,1,Condo,0,1,5
653931,467,142,3,2,2439,1271,1,Condo,0,0,0
305000,277,78,3,2,2464,2613,1,Condo,0,0,20
389000,312,88,3,2,2490,2609,1,Condo,0,0,2
333500,325,83,3,2,2499,0,0,Condo,0,1,4
297283,300,73,3,2,2500,0,0,Condo,0,1,0
535000,524,160,3,2,2526,2591,1,Condo,0,0,5
626934,520,158,3,2,2539,2979,1,Condo,0,0,0
311370,310,80,3,2,2552,0,0,Condo,0,0,0
332320,337,87,3,2,2552,0,0,Condo,0,1,0
395841,352,100,3,2,2564,2922,1,Condo,0,0,0
378672,320,82,3,2,2591,0,1,Condo,0,0,0
378672,320,82,3,2,2591,0,0,Bunglow,0,0,0
502000,573,174,3,2,2600,40510,1,Bunglow,0,0,20
452145,322,91,3,2,2611,5723,1,Condo,0,0,0
254400,606,156,3,2,2662,260488,1,Bunglow,0,0,24
699900,1008,350,3,2,2665,0,0,Condo,0,0,36
325344,289,82,3,2,2700,0,1,Condo,0,1,0
497500,871,302,3,2,2729,2966,1,Condo,0,0,9
392235,329,84,3,2,2766,0,0,Condo,0,0,0
280000,606,185,3,2,2796,3120,1,Condo,0,0,28
401195,317,89,3,2,2821,4578,1,Bunglow,0,0,0
465000,573,174,3,2,2872,13503,1,Bunglow,0,0,45
387500,1511,524,3,2,2875,0,0,Condo,0,0,13
760000,594,181,3,2,2900,3484,1,Condo,0,0,0
525000,471,143,3,2,2952,1920,1,Condo,0,0,5
462790,436,112,3,2,3040,3484,1,Condo,0,0,0
544000,647,197,3,2,3050,15245,1,Bunglow,0,0,46
376968,367,104,3,2,3102,3162,1,Condo,0,1,0
370000,352,100,3,2,3187,160736,1,Bunglow,0,0,28
425000,963,293,3,2,3194,23522,1,Bunglow,0,0,101
495900,509,131,3,2,3416,140263,1,Bunglow,0,0,21
519900,523,134,3,2,3477,8712,1,Bunglow,0,0,16
275000,363,93,3,3,500,2613,1,Condo,0,0,10
575000,516,157,3,3,962,10580,1,Bunglow,0,0,49
212000,303,92,3,3,1080,1995,1,Bunglow,0,0,14
342000,307,93,3,3,1116,937,1,Condo,0,0,4
619000,573,174,3,3,1137,38332,1,Bunglow,0,0,37
290000,360,110,3,3,1163,7200,1,Bunglow,0,0,65
370000,269,82,3,3,1170,1200,1,Condo,0,0,20
451000,393,119,3,3,1188,1568,1,Condo,0,0,26
385500,326,99,3,3,1220,1300,1,Condo,0,0,22
295000,344,105,3,3,1220,2269,1,Condo,0,1,23
235000,301,92,3,3,1226,1498,1,Condo,0,1,19
343000,295,89,3,3,1240,1400,1,Condo,0,0,10
355000,430,131,3,3,1247,10754,1,Bunglow,0,0,56
425000,245,75,3,3,1280,1589,1,Condo,0,0,34
335000,410,125,3,3,1280,1424,1,Condo,0,0,41
332271,307,93,3,3,1280,1500,1,Condo,0,0,31
332000,258,78,3,3,1280,1340,1,Condo,0,0,30
335000,326,99,3,3,1290,1585,1,Condo,0,1,32
320000,307,93,3,3,1294,1441,1,Condo,0,0,20
435000,299,91,3,3,1300,2178,1,Condo,0,0,19
205000,284,56,3,3,1300,0,0,Condo,0,0,9
375000,314,95,3,3,1320,1400,1,Condo,0,0,29
236500,306,93,3,3,1328,1542,1,Condo,0,0,22
622500,523,159,3,3,1360,1750,1,Condo,0,0,36
398000,122,37,3,3,1360,1520,1,Bunglow,0,0,30
530000,408,135,3,3,1360,1880,1,Bunglow,0,0,16
310000,336,102,3,3,1366,0,1,Condo,0,1,12
249000,298,91,3,3,1368,2356,1,Condo,0,0,21
295000,319,97,3,3,1392,1520,1,Condo,0,0,30
329900,314,81,3,3,1406,0,1,Condo,0,0,3
330000,340,103,3,3,1408,1868,1,Condo,0,1,36
300000,356,108,3,3,1408,1650,1,Condo,0,0,38
310000,344,105,3,3,1408,1542,1,Condo,0,0,25
323000,349,89,3,3,1408,2613,1,Condo,0,0,18
253000,244,69,3,3,1420,1599,1,Condo,0,1,22
517500,385,117,3,3,1428,1650,1,Condo,0,0,15
340000,302,92,3,3,1440,2442,1,Condo,0,0,22
313540,336,102,3,3,1450,1392,1,Condo,0,1,16
360000,360,109,3,3,1451,1759,1,Condo,0,0,16
315500,352,107,3,3,1452,1542,1,Condo,0,0,27
290000,315,96,3,3,1452,1542,1,Condo,0,1,34
365000,356,108,3,3,1452,1726,1,Condo,0,1,32
355000,307,93,3,3,1452,1650,1,Condo,0,1,29
311000,425,129,3,3,1456,22215,1,Bunglow,0,0,41
399900,368,112,3,3,1456,1501,1,Condo,0,0,26
408000,348,89,3,3,1456,1742,1,Condo,0,0,15
475000,348,106,3,3,1462,2178,1,Condo,0,0,18
415000,384,117,3,3,1474,1760,1,Condo,0,1,41
401000,479,146,3,3,1479,1700,1,Condo,0,1,32
275000,319,97,3,3,1480,9099,1,Bunglow,0,0,31
350000,352,107,3,3,1492,1308,1,Condo,0,0,6
365000,373,113,3,3,1496,1742,1,Condo,0,1,32
720000,576,199,3,3,1525,9276,1,Bunglow,0,0,56
234000,327,99,3,3,1532,1698,1,Condo,0,0,4
538430,523,159,3,3,1532,835,1,Condo,0,1,0
649900,539,187,3,3,1538,5999,1,Bunglow,0,1,65
410000,327,100,3,3,1540,1650,1,Condo,0,0,28
236000,311,94,3,3,1542,1977,1,Condo,0,1,25
445000,430,131,3,3,1552,2096,1,Condo,0,0,20
325000,315,96,3,3,1556,1650,1,Condo,0,1,19
387000,348,106,3,3,1568,2230,1,Condo,0,1,26
334000,299,91,3,3,1584,1742,1,Bunglow,0,0,21
391066,341,104,3,3,1584,2652,1,Condo,0,0,31
395000,352,107,3,3,1586,1793,1,Condo,0,0,10
273050,296,76,3,3,1588,0,0,Condo,0,1,0
524000,430,131,3,3,1600,1660,1,Condo,0,0,16
264900,300,77,3,3,1600,0,1,Condo,0,0,3
719981,655,199,3,3,1610,792,1,Condo,0,1,0
397000,360,110,3,3,1618,1672,1,Condo,0,1,8
612000,561,171,3,3,1628,1694,1,Condo,0,0,36
486990,479,146,3,3,1628,1424,1,Condo,0,1,1
785000,527,160,3,3,1640,8530,1,Bunglow,0,0,65
343000,327,100,3,3,1640,1834,1,Condo,0,0,12
420000,381,132,3,3,1646,0,0,Condo,0,0,13
284900,387,99,3,3,1649,6534,1,Bunglow,0,0,14
200000,266,81,3,3,1650,1799,1,Condo,0,0,46
450000,438,133,3,3,1652,1540,1,Condo,0,1,9
420000,358,109,3,3,1656,2574,1,Condo,0,0,35
353140,348,106,3,3,1656,2639,1,Condo,0,0,32
223932,422,128,3,3,1656,1980,1,Bunglow,0,0,0
267500,277,78,3,3,1658,2613,1,Condo,0,0,2
285000,270,82,3,3,1661,0,1,Condo,0,1,35
459990,345,114,3,3,1672,1445,1,Condo,0,0,28
241000,348,106,3,3,1674,0,1,Condo,0,0,14
248500,343,104,3,3,1678,1280,1,Condo,0,0,15
427000,336,102,3,3,1680,2100,1,Condo,0,0,9
411300,343,104,3,3,1680,2160,1,Condo,0,0,9
347000,344,105,3,3,1684,0,1,Condo,0,1,23
350000,282,86,3,3,1687,0,1,Condo,0,1,16
234000,286,81,3,3,1692,1498,1,Condo,0,0,9
314900,295,83,3,3,1700,1882,1,Condo,0,0,11
379900,377,97,3,3,1708,1742,1,Condo,0,0,3
419900,418,127,3,3,1716,1650,1,Condo,0,0,12
290000,418,127,3,3,1722,1575,1,Condo,0,0,31
602000,623,189,3,3,1731,1407,1,Condo,0,1,11
282344,237,67,3,3,1731,0,0,Condo,0,0,0
459900,401,122,3,3,1738,1760,1,Condo,0,1,23
200000,340,103,3,3,1746,1911,1,Condo,0,0,14
280000,336,102,3,3,1747,1607,1,Condo,0,1,15
435000,343,104,3,3,1750,1650,1,Condo,0,0,19
420000,350,106,3,3,1752,9630,1,Bunglow,0,0,46
389900,327,99,3,3,1756,1607,1,Condo,0,0,8
482413,377,114,3,3,1758,1400,1,Condo,0,0,10
305000,334,94,3,3,1760,4665,1,Bunglow,0,1,9
225000,317,89,3,3,1760,2200,1,Condo,0,0,3
359000,471,143,3,3,1766,2031,1,Condo,0,0,8
392000,400,122,3,3,1770,1799,1,Condo,0,0,23
565000,504,153,3,3,1774,1598,1,Condo,0,0,14
515000,345,105,3,3,1774,1520,1,Condo,0,0,3
478040,304,86,3,3,1774,8293,1,Bunglow,0,0,0
320000,327,99,3,3,1780,2003,1,Condo,0,1,43
477000,515,157,3,3,1798,1856,1,Condo,0,0,17
415000,381,116,3,3,1814,1398,1,Condo,0,1,21
525000,454,138,3,3,1815,2330,1,Condo,0,1,19
265000,303,92,3,3,1821,3097,1,Condo,0,0,16
680300,625,217,3,3,1827,10890,1,Bunglow,0,0,53
375000,350,106,3,3,1834,1373,1,Condo,0,1,25
235000,269,82,3,3,1840,1951,1,Condo,0,1,27
650000,708,206,3,3,1844,2309,1,Condo,0,0,17
440000,383,98,3,3,1860,2613,1,Condo,0,0,2
616700,482,147,3,3,1874,2448,1,Condo,0,0,11
299000,229,64,3,3,1882,2822,1,Condo,0,0,10
385000,418,127,3,3,1885,2718,1,Condo,0,0,13
435000,430,131,3,3,1888,1661,1,Condo,0,0,13
510000,487,148,3,3,1900,6250,1,Bunglow,0,1,62
292240,471,143,3,3,1900,1995,1,Condo,0,0,0
575000,594,181,3,3,1902,10541,1,Bunglow,0,0,58
647500,576,199,3,3,1908,0,0,Condo,0,0,22
544240,409,124,3,3,1912,2888,1,Bunglow,0,0,0
249900,290,74,3,3,1919,2178,1,Condo,0,1,21
560000,470,121,3,3,1920,1742,1,Condo,0,0,9
250000,310,80,3,3,1923,2178,1,Condo,0,0,20
285000,397,121,3,3,1928,2888,1,Condo,0,0,47
225000,271,77,3,3,1940,2478,1,Bunglow,0,1,7
410000,385,117,3,3,1960,2844,1,Condo,0,1,20
424700,463,141,3,3,1962,7200,1,Bunglow,0,1,67
655000,602,183,3,3,1966,1872,1,Condo,0,0,11
245950,245,74,3,3,1971,0,1,Condo,0,1,22
466000,592,172,3,3,1980,2700,1,Condo,0,0,31
320000,430,131,3,3,1980,2718,1,Condo,0,0,8
215000,255,72,3,3,1985,2788,1,Condo,0,0,19
485602,463,141,3,3,1986,2970,1,Condo,0,0,0
390000,387,99,3,3,2000,2613,1,Condo,0,0,15
265000,339,96,3,3,2004,2029,1,Condo,0,1,5
388000,575,199,3,3,2010,5496,1,Bunglow,0,0,61
422000,332,101,3,3,2012,2416,1,Condo,0,0,15
640000,573,174,3,3,2032,2016,1,Condo,0,0,13
307080,450,137,3,3,2036,1777,1,Condo,0,0,0
589900,483,147,3,3,2046,1872,1,Condo,0,0,2
439900,423,120,3,3,2052,1978,1,Condo,0,1,10
410000,368,112,3,3,2055,3145,1,Condo,0,0,17
605000,477,158,3,3,2057,1506,1,Bunglow,0,1,18
635000,569,173,3,3,2064,2217,1,Condo,0,1,19
310000,229,64,3,3,2073,2378,1,Condo,0,0,17
800000,648,224,3,3,2086,12632,1,Bunglow,0,0,79
280000,640,222,3,3,2100,0,1,Condo,0,0,12
440000,360,109,3,3,2101,2378,1,Condo,0,1,26
321500,479,146,3,3,2102,5127,1,Condo,0,0,38
246677,348,89,3,3,2109,2613,1,Condo,0,0,9
440000,431,111,3,3,2118,3484,0,Condo,0,0,6
339400,431,111,3,3,2118,3484,0,Bunglow,0,1,1
279900,279,79,3,3,2148,2731,1,Condo,0,0,5
780000,626,217,3,3,2160,2430,1,Condo,0,1,30
300000,532,162,3,3,2163,16552,1,Bunglow,0,0,31
332000,361,88,3,3,2169,2213,0,Condo,0,0,1
317990,431,111,3,3,2190,3484,1,Bunglow,0,0,0
535000,483,147,3,3,2200,2241,1,Condo,0,1,11
642000,491,150,3,3,2200,2171,1,Condo,0,0,2
488000,615,204,3,3,2234,9625,1,Bunglow,0,0,36
297000,360,109,3,3,2240,5876,1,Bunglow,0,0,30
225000,377,97,3,3,2288,10018,1,Bunglow,0,1,42
729000,725,211,3,3,2320,3106,0,Condo,0,1,34
375000,286,81,3,3,2321,2653,1,Condo,0,0,6
521000,539,164,3,3,2329,4451,1,Condo,0,0,23
400000,364,111,3,3,2369,2522,1,Condo,0,0,30
340000,360,109,3,3,2372,2683,1,Condo,0,0,46
355000,368,112,3,3,2376,2474,1,Condo,0,0,21
470000,400,122,3,3,2401,2617,1,Condo,0,0,30
440000,458,139,3,3,2412,12196,1,Bunglow,0,0,32
760000,508,154,3,3,2426,14810,1,Bunglow,0,1,54
403000,460,118,3,3,2437,4356,0,Bunglow,0,0,0
308000,691,229,3,3,2448,5000,1,Bunglow,0,0,64
750000,590,179,3,3,2452,2713,1,Condo,0,0,26
708500,671,204,3,3,2460,2931,1,Condo,0,1,14
660000,721,220,3,3,2466,1860,1,Condo,0,0,4
790830,815,248,3,3,2466,1944,1,Condo,0,0,14
314100,696,212,3,3,2484,2809,1,Condo,0,0,0
734235,594,206,3,3,2496,1406,1,Condo,0,1,0
333250,338,112,3,3,2508,0,1,Condo,0,1,36
680000,728,212,3,3,2556,1443,0,Condo,0,0,7
329990,397,102,3,3,2568,2614,1,Condo,0,1,0
300000,487,148,3,3,2618,2996,1,Bunglow,0,0,10
471000,488,169,3,3,2626,2222,1,Condo,0,0,8
400000,485,124,3,3,2628,9583,1,Bunglow,0,0,16
273001,428,130,3,3,2630,9783,1,Bunglow,0,0,15
605000,499,166,3,3,2636,2364,1,Condo,0,0,8
487500,396,112,3,3,2640,7326,1,Bunglow,0,0,20
282500,301,73,3,3,2689,0,0,Condo,0,1,0
475000,438,133,3,3,2690,2440,1,Condo,0,0,20
325344,285,81,3,3,2700,0,1,Condo,0,1,0
299000,491,149,3,3,2701,5633,1,Bunglow,0,0,13
489000,459,140,3,3,2722,3232,1,Condo,0,0,17
397000,435,112,3,3,2790,3920,1,Condo,0,1,5
396000,500,152,3,3,2800,10890,1,Bunglow,0,0,13
520000,491,149,3,3,2804,8677,1,Bunglow,0,0,17
468041,449,88,3,3,2807,2226,1,Condo,0,0,0
390000,422,108,3,3,2846,4791,1,Bunglow,0,0,23
345000,370,104,3,3,2900,53143,1,Bunglow,0,0,27
475000,1391,462,3,3,2936,1376,0,Bunglow,0,0,1
315435,705,215,3,3,3027,11761,1,Bunglow,0,0,0
359900,430,131,3,3,3060,8507,1,Bunglow,0,0,5
665000,561,171,3,3,3135,3463,1,Condo,0,1,19
534000,494,127,3,3,3155,8276,1,Bunglow,0,0,2
426000,396,112,3,3,3352,5954,1,Bunglow,0,0,6
509000,519,180,3,3,3408,10384,1,Bunglow,0,0,68
431375,582,149,3,3,3855,5662,1,Condo,0,0,0
343000,291,88,3,4,1232,1760,1,Condo,0,0,34
251000,334,86,3,4,1480,1742,1,Condo,0,0,11
393500,360,109,3,4,1492,1308,1,Condo,0,1,7
475000,348,106,3,4,1496,2177,1,Condo,0,0,18
225540,246,69,3,4,1500,0,1,Condo,0,1,0
335000,277,78,3,4,1556,1241,1,Condo,0,0,3
498000,373,113,3,4,1584,1794,1,Condo,0,0,29
485000,527,161,3,4,1584,1759,1,Condo,0,0,15
285000,397,121,3,4,1628,2887,1,Condo,0,0,47
506900,482,147,3,4,1628,1166,1,Condo,0,1,0
200750,401,122,3,4,1633,1716,1,Condo,0,0,22
323500,368,112,3,4,1661,1759,1,Condo,0,0,14
293000,270,82,3,4,1700,2626,1,Condo,0,1,26
314900,295,83,3,4,1700,1882,1,Condo,0,0,11
417000,393,119,3,4,1712,2184,1,Condo,0,0,14
305109,407,124,3,4,1750,1850,1,Condo,0,1,45
275000,445,154,3,4,1764,2893,1,Condo,0,0,35
570000,508,154,3,4,1774,1600,1,Condo,0,0,23
560000,470,121,3,4,1920,1742,1,Condo,0,0,9
285540,441,113,3,4,2036,2178,1,Condo,0,0,0
318500,381,132,3,4,2052,0,1,Condo,0,0,14
542450,374,106,3,4,2100,5606,1,Bunglow,0,0,0
345000,688,210,3,4,2136,3034,1,Condo,0,0,10
549000,479,146,3,4,2160,1800,1,Condo,0,1,12
593046,434,132,3,4,2208,1800,1,Condo,0,0,0
228000,267,76,3,4,2223,2718,1,Condo,0,1,24
373275,614,187,3,4,2236,1944,1,Condo,0,0,0
206500,294,83,3,4,2367,28749,1,Bunglow,0,0,14
525500,423,109,3,4,2382,2614,1,Condo,0,0,4
650000,720,209,3,4,2400,2309,1,Condo,0,0,17
363000,334,94,3,4,2422,3258,1,Condo,0,0,8
427000,378,107,3,4,2803,10890,1,Bunglow,0,1,28
500000,623,189,3,4,3019,2532,1,Bunglow,0,0,26
760000,680,207,3,4,3084,0,1,Condo,0,1,11
755000,684,208,3,4,3200,0,1,Condo,0,1,7
707368,687,209,3,4,3261,0,1,Condo,0,0,0
412939,499,128,3,4,3578,3920,1,Bunglow,0,0,0
763812,1941,673,3,4,4300,0,0,Condo,0,0,17
425000,381,116,4,1,1142,10890,1,Bunglow,0,1,34
216500,281,79,4,1,1176,20037,1,Bunglow,0,0,42
328150,327,99,4,1,1326,11761,1,Bunglow,0,0,51
325000,377,114,4,1,1365,7370,1,Bunglow,0,1,63
239900,329,85,4,1,1374,1307,1,Condo,0,0,4
355000,343,104,4,1,1662,6499,1,Bunglow,0,1,55
250000,376,114,4,1,1764,9461,1,Bunglow,0,0,65
515000,533,137,4,1,2852,6098,1,Bunglow,0,0,16
345000,818,249,4,1,2912,20473,1,Bunglow,0,0,5
675000,584,178,4,1,3616,12196,1,Bunglow,0,1,27
508053,819,250,4,1,4116,12196,1,Bunglow,0,0,1
